            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
*****************************************************************************************************************************************************************************
$$SOE
2459905.877083333, A.D. 2022-Nov-22 09:03:00.0000, -2.904966575037632E+05, -2.334139597492247E+05,  2.588208450341830E+03,            n.a.,            n.a.,            n.a.,
2459905.918750000, A.D. 2022-Nov-22 10:03:00.0000, -2.879503178424219E+05, -2.362273999261118E+05,  2.238938672114775E+03,            n.a.,            n.a.,            n.a.,
2459905.960416667, A.D. 2022-Nov-22 11:03:00.0000, -2.853749627611570E+05, -2.390172892175104E+05,  1.889441134448076E+03,            n.a.,            n.a.,            n.a.,
2459906.002083333, A.D. 2022-Nov-22 12:03:00.0000, -2.827708072096453E+05, -2.417833055714043E+05,  1.539751082722622E+03,            n.a.,            n.a.,            n.a.,
2459906.043750000, A.D. 2022-Nov-22 13:03:00.0000, -2.801380701665389E+05, -2.445251286217094E+05,  1.189903899872952E+03,            n.a.,            n.a.,            n.a.,
2459906.085416667, A.D. 2022-Nov-22 14:03:00.0000, -2.774769746331864E+05, -2.472424397479719E+05,  8.399351019492315E+02,            n.a.,            n.a.,            n.a.,
2459906.127083333, A.D. 2022-Nov-22 15:03:00.0000, -2.747877476262944E+05, -2.499349221353069E+05,  4.898803335969424E+02,            n.a.,            n.a.,            n.a.,
2459906.168750000, A.D. 2022-Nov-22 16:03:00.0000, -2.720706201695203E+05, -2.526022608345584E+05,  1.397753634543624E+02,            n.a.,            n.a.,            n.a.,
2459906.210416667, A.D. 2022-Nov-22 17:03:00.0000, -2.693258272839803E+05, -2.552441428226569E+05, -2.103439205304458E+02,            n.a.,            n.a.,            n.a.,
2459906.252083333, A.D. 2022-Nov-22 18:03:00.0000, -2.665536079776651E+05, -2.578602570631510E+05, -5.604415158632182E+02,            n.a.,            n.a.,            n.a.,
2459906.293750000, A.D. 2022-Nov-22 19:03:00.0000, -2.637542052337495E+05, -2.604502945668924E+05, -9.104813103462075E+02,            n.a.,            n.a.,            n.a.,
2459906.335416667, A.D. 2022-Nov-22 20:03:00.0000, -2.609278659977866E+05, -2.630139484528467E+05, -1.260427086999160E+03,            n.a.,            n.a.,            n.a.,
2459906.377083333, A.D. 2022-Nov-22 21:03:00.0000, -2.580748411637785E+05, -2.655509140090102E+05, -1.610242529057738E+03,            n.a.,            n.a.,            n.a.,
2459906.418750000, A.D. 2022-Nov-22 22:03:00.0000, -2.551953855591104E+05, -2.680608887534037E+05, -1.959891225048064E+03,            n.a.,            n.a.,            n.a.,
2459906.460416667, A.D. 2022-Nov-22 23:03:00.0000, -2.522897579283442E+05, -2.705435724951220E+05, -2.309336673936268E+03,            n.a.,            n.a.,            n.a.,
2459906.502083333, A.D. 2022-Nov-23 00:03:00.0000, -2.493582209158596E+05, -2.729986673954113E+05, -2.658542290352052E+03,            n.a.,            n.a.,            n.a.,
2459906.543750000, A.D. 2022-Nov-23 01:03:00.0000, -2.464010410473380E+05, -2.754258780287499E+05, -3.007471409884558E+03,            n.a.,            n.a.,            n.a.,
2459906.585416667, A.D. 2022-Nov-23 02:03:00.0000, -2.434184887100818E+05, -2.778249114439060E+05, -3.356087294449637E+03,            n.a.,            n.a.,            n.a.,
2459906.627083333, A.D. 2022-Nov-23 03:03:00.0000, -2.404108381321624E+05, -2.801954772249456E+05, -3.704353137726925E+03,            n.a.,            n.a.,            n.a.,
2459906.668750000, A.D. 2022-Nov-23 04:03:00.0000, -2.373783673603927E+05, -2.825372875521649E+05, -4.052232070664861E+03,            n.a.,            n.a.,            n.a.,
2459906.710416667, A.D. 2022-Nov-23 05:03:00.0000, -2.343213582371188E+05, -2.848500572629186E+05, -4.399687167053155E+03,            n.a.,            n.a.,            n.a.,
2459906.752083333, A.D. 2022-Nov-23 06:03:00.0000, -2.312400963758270E+05, -2.871335039123182E+05, -4.746681449159834E+03,            n.a.,            n.a.,            n.a.,
2459906.793750000, A.D. 2022-Nov-23 07:03:00.0000, -2.281348711355638E+05, -2.893873478337725E+05, -5.093177893431930E+03,            n.a.,            n.a.,            n.a.,
2459906.835416667, A.D. 2022-Nov-23 08:03:00.0000, -2.250059755941647E+05, -2.916113121993415E+05, -5.439139436258294E+03,            n.a.,            n.a.,            n.a.,
2459906.877083333, A.D. 2022-Nov-23 09:03:00.0000, -2.218537065202925E+05, -2.938051230798776E+05, -5.784528979791852E+03,            n.a.,            n.a.,            n.a.,
2459906.918750000, A.D. 2022-Nov-23 10:03:00.0000, -2.186783643442812E+05, -2.959685095049233E+05, -6.129309397830584E+03,            n.a.,            n.a.,            n.a.,
2459906.960416667, A.D. 2022-Nov-23 11:03:00.0000, -2.154802531277892E+05, -2.981012035223407E+05, -6.473443541754241E+03,            n.a.,            n.a.,            n.a.,
2459907.002083333, A.D. 2022-Nov-23 12:03:00.0000, -2.122596805322576E+05, -3.002029402576400E+05, -6.816894246515832E+03,            n.a.,            n.a.,            n.a.,
2459907.043750000, A.D. 2022-Nov-23 13:03:00.0000, -2.090169577861800E+05, -3.022734579729829E+05, -7.159624336684923E+03,            n.a.,            n.a.,            n.a.,
2459907.085416667, A.D. 2022-Nov-23 14:03:00.0000, -2.057523996511821E+05, -3.043124981258283E+05, -7.501596632541332E+03,            n.a.,            n.a.,            n.a.,
2459907.127083333, A.D. 2022-Nov-23 15:03:00.0000, -2.024663243869160E+05, -3.063198054271945E+05, -7.842773956217206E+03,            n.a.,            n.a.,            n.a.,
2459907.168750000, A.D. 2022-Nov-23 16:03:00.0000, -1.991590537147725E+05, -3.082951278995071E+05, -8.183119137884190E+03,            n.a.,            n.a.,            n.a.,
2459907.210416667, A.D. 2022-Nov-23 17:03:00.0000, -1.958309127804165E+05, -3.102382169340056E+05, -8.522595021985093E+03,            n.a.,            n.a.,            n.a.,
2459907.252083333, A.D. 2022-Nov-23 18:03:00.0000, -1.924822301151500E+05, -3.121488273476784E+05, -8.861164473506404E+03,            n.a.,            n.a.,            n.a.,
2459907.293750000, A.D. 2022-Nov-23 19:03:00.0000, -1.891133375961092E+05, -3.140267174396986E+05, -9.198790384289823E+03,            n.a.,            n.a.,            n.a.,
2459907.335416667, A.D. 2022-Nov-23 20:03:00.0000, -1.857245704053040E+05, -3.158716490473310E+05, -9.535435679380986E+03,            n.a.,            n.a.,            n.a.,
2459907.377083333, A.D. 2022-Nov-23 21:03:00.0000, -1.823162669875059E+05, -3.176833876012824E+05, -9.871063323411654E+03,            n.a.,            n.a.,            n.a.,
2459907.418750000, A.D. 2022-Nov-23 22:03:00.0000, -1.788887690069939E+05, -3.194617021804672E+05, -1.020563632701413E+04,            n.a.,            n.a.,            n.a.,
2459907.460416667, A.D. 2022-Nov-23 23:03:00.0000, -1.754424213031690E+05, -3.212063655661586E+05, -1.053911775326495E+04,            n.a.,            n.a.,            n.a.,
2459907.502083333, A.D. 2022-Nov-24 00:03:00.0000, -1.719775718450447E+05, -3.229171542954983E+05, -1.087147072415499E+04,            n.a.,            n.a.,            n.a.,
2459907.543750000, A.D. 2022-Nov-24 01:03:00.0000, -1.684945716846282E+05, -3.245938487143372E+05, -1.120265842708395E+04,            n.a.,            n.a.,            n.a.,
2459907.585416667, A.D. 2022-Nov-24 02:03:00.0000, -1.649937749092020E+05, -3.262362330293782E+05, -1.153264412137632E+04,            n.a.,            n.a.,            n.a.,
2459907.627083333, A.D. 2022-Nov-24 03:03:00.0000, -1.614755385925190E+05, -3.278440953595944E+05, -1.186139114481588E+04,            n.a.,            n.a.,            n.a.,
2459907.668750000, A.D. 2022-Nov-24 04:03:00.0000, -1.579402227449257E+05, -3.294172277868951E+05, -1.218886292019661E+04,            n.a.,            n.a.,            n.a.,
2459907.710416667, A.D. 2022-Nov-24 05:03:00.0000, -1.543881902624262E+05, -3.309554264060144E+05, -1.251502296188728E+04,            n.a.,            n.a.,            n.a.,
2459907.752083333, A.D. 2022-Nov-24 06:03:00.0000, -1.508198068747046E+05, -3.324584913735932E+05, -1.283983488240610E+04,            n.a.,            n.a.,            n.a.,
2459907.793750000, A.D. 2022-Nov-24 07:03:00.0000, -1.472354410921188E+05, -3.339262269564304E+05, -1.316326239900381E+04,            n.a.,            n.a.,            n.a.,
2459907.835416667, A.D. 2022-Nov-24 08:03:00.0000, -1.436354641516848E+05, -3.353584415788774E+05, -1.348526934025176E+04,            n.a.,            n.a.,            n.a.,
2459907.877083333, A.D. 2022-Nov-24 09:03:00.0000, -1.400202499620686E+05, -3.367549478693497E+05, -1.380581965263233E+04,            n.a.,            n.a.,            n.a.,
2459907.918750000, A.D. 2022-Nov-24 10:03:00.0000, -1.363901750476021E+05, -3.381155627059318E+05, -1.412487740712879E+04,            n.a.,            n.a.,            n.a.,
2459907.960416667, A.D. 2022-Nov-24 11:03:00.0000, -1.327456184913450E+05, -3.394401072610494E+05, -1.444240680581192E+04,            n.a.,            n.a.,            n.a.,
2459908.002083333, A.D. 2022-Nov-24 12:03:00.0000, -1.290869618772095E+05, -3.407284070451875E+05, -1.475837218842034E+04,            n.a.,            n.a.,            n.a.,
2459908.043750000, A.D. 2022-Nov-24 13:03:00.0000, -1.254145892311698E+05, -3.419802919496281E+05, -1.507273803893209E+04,            n.a.,            n.a.,            n.a.,
2459908.085416667, A.D. 2022-Nov-24 14:03:00.0000, -1.217288869615776E+05, -3.431955962881866E+05, -1.538546899212399E+04,            n.a.,            n.a.,            n.a.,
2459908.127083333, A.D. 2022-Nov-24 15:03:00.0000, -1.180302437986041E+05, -3.443741588379244E+05, -1.569652984011624E+04,            n.a.,            n.a.,            n.a.,
2459908.168750000, A.D. 2022-Nov-24 16:03:00.0000, -1.143190507328320E+05, -3.455158228788142E+05, -1.600588553889959E+04,            n.a.,            n.a.,            n.a.,
2459908.210416667, A.D. 2022-Nov-24 17:03:00.0000, -1.105957009530202E+05, -3.466204362323399E+05, -1.631350121484189E+04,            n.a.,            n.a.,            n.a.,
2459908.252083333, A.D. 2022-Nov-24 18:03:00.0000, -1.068605897830643E+05, -3.476878512990075E+05, -1.661934217117119E+04,            n.a.,            n.a.,            n.a.,
2459908.293750000, A.D. 2022-Nov-24 19:03:00.0000, -1.031141146181777E+05, -3.487179250947494E+05, -1.692337389443276E+04,            n.a.,            n.a.,            n.a.,
2459908.335416667, A.D. 2022-Nov-24 20:03:00.0000, -9.935667486031806E+04, -3.497105192862015E+05, -1.722556206091694E+04,            n.a.,            n.a.,            n.a.,
2459908.377083333, A.D. 2022-Nov-24 21:03:00.0000, -9.558867185288375E+04, -3.506655002248351E+05, -1.752587254305504E+04,            n.a.,            n.a.,            n.a.,
2459908.418750000, A.D. 2022-Nov-24 22:03:00.0000, -9.181050881470654E+04, -3.515827389799261E+05, -1.782427141578057E+04,            n.a.,            n.a.,            n.a.,
2459908.460416667, A.D. 2022-Nov-24 23:03:00.0000, -8.802259077336664E+04, -3.524621113703438E+05, -1.812072496285298E+04,            n.a.,            n.a.,            n.a.,
2459908.502083333, A.D. 2022-Nov-25 00:03:00.0000, -8.422532449785671E+04, -3.533034979951427E+05, -1.841519968314095E+04,            n.a.,            n.a.,            n.a.,
2459908.543750000, A.D. 2022-Nov-25 01:03:00.0000, -8.041911843066210E+04, -3.541067842629353E+05, -1.870766229685968E+04,            n.a.,            n.a.,            n.a.,
2459908.585416667, A.D. 2022-Nov-25 02:03:00.0000, -7.660438261919630E+04, -3.548718604200862E+05, -1.899807975176894E+04,            n.a.,            n.a.,            n.a.,
2459908.627083333, A.D. 2022-Nov-25 03:03:00.0000, -7.278152864666039E+04, -3.555986215776060E+05, -1.928641922931865E+04,            n.a.,            n.a.,            n.a.,
2459908.668750000, A.D. 2022-Nov-25 04:03:00.0000, -6.895096956241361E+04, -3.562869677367954E+05, -1.957264815074073E+04,            n.a.,            n.a.,            n.a.,
2459908.710416667, A.D. 2022-Nov-25 05:03:00.0000, -6.511311981181083E+04, -3.569368038136442E+05, -1.985673418309003E+04,            n.a.,            n.a.,            n.a.,
2459908.752083333, A.D. 2022-Nov-25 06:03:00.0000, -6.126839516556138E+04, -3.575480396619510E+05, -2.013864524522827E+04,            n.a.,            n.a.,            n.a.,
2459908.793750000, A.D. 2022-Nov-25 07:03:00.0000, -5.741721264863857E+04, -3.581205900951538E+05, -2.041834951374918E+04,            n.a.,            n.a.,            n.a.,
2459908.835416667, A.D. 2022-Nov-25 08:03:00.0000, -5.355999046876986E+04, -3.586543749068619E+05, -2.069581542884136E+04,            n.a.,            n.a.,            n.a.,
2459908.877083333, A.D. 2022-Nov-25 09:03:00.0000, -4.969714794453762E+04, -3.591493188900792E+05, -2.097101170008771E+04,            n.a.,            n.a.,            n.a.,
2459908.918750000, A.D. 2022-Nov-25 10:03:00.0000, -4.582910543312119E+04, -3.596053518551123E+05, -2.124390731219739E+04,            n.a.,            n.a.,            n.a.,
2459908.960416667, A.D. 2022-Nov-25 11:03:00.0000, -4.195628425771040E+04, -3.600224086461552E+05, -2.151447153066933E+04,            n.a.,            n.a.,            n.a.,
2459909.002083333, A.D. 2022-Nov-25 12:03:00.0000, -3.807910663462147E+04, -3.604004291565447E+05, -2.178267390738387E+04,            n.a.,            n.a.,            n.a.,
2459909.043750000, A.D. 2022-Nov-25 13:03:00.0000, -3.419799560014630E+04, -3.607393583426806E+05, -2.204848428612121E+04,            n.a.,            n.a.,            n.a.,
2459909.085416667, A.D. 2022-Nov-25 14:03:00.0000, -3.031337493716580E+04, -3.610391462366070E+05, -2.231187280800320E+04,            n.a.,            n.a.,            n.a.,
2459909.127083333, A.D. 2022-Nov-25 15:03:00.0000, -2.642566910155883E+04, -3.612997479572495E+05, -2.257280991685773E+04,            n.a.,            n.a.,            n.a.,
2459909.168750000, A.D. 2022-Nov-25 16:03:00.0000, -2.253530314843725E+04, -3.615211237203063E+05, -2.283126636450236E+04,            n.a.,            n.a.,            n.a.,
2459909.210416667, A.D. 2022-Nov-25 17:03:00.0000, -1.864270265823876E+04, -3.617032388467916E+05, -2.308721321594520E+04,            n.a.,            n.a.,            n.a.,
2459909.252083333, A.D. 2022-Nov-25 18:03:00.0000, -1.474829366270865E+04, -3.618460637702287E+05, -2.334062185450233E+04,            n.a.,            n.a.,            n.a.,
2459909.293750000, A.D. 2022-Nov-25 19:03:00.0000, -1.085250257080125E+04, -3.619495740424935E+05, -2.359146398682799E+04,            n.a.,            n.a.,            n.a.,
2459909.335416667, A.D. 2022-Nov-25 20:03:00.0000, -6.955756094532224E+03, -3.620137503383089E+05, -2.383971164785651E+04,            n.a.,            n.a.,            n.a.,
2459909.377083333, A.D. 2022-Nov-25 21:03:00.0000, -3.058481174813281E+03, -3.620385784583910E+05, -2.408533720565471E+04,            n.a.,            n.a.,            n.a.,
2459909.418750000, A.D. 2022-Nov-25 22:03:00.0000,  8.388950927007043E+02, -3.620240493312504E+05, -2.432831336618151E+04,            n.a.,            n.a.,            n.a.,
2459909.460416667, A.D. 2022-Nov-25 23:03:00.0000,  4.735945531721166E+03, -3.619701590136496E+05, -2.456861317795457E+04,            n.a.,            n.a.,            n.a.,
2459909.502083333, A.D. 2022-Nov-26 00:03:00.0000,  8.632242959360774E+03, -3.618769086897233E+05, -2.480621003662140E+04,            n.a.,            n.a.,            n.a.,
2459909.543750000, A.D. 2022-Nov-26 01:03:00.0000,  1.252736026006438E+04, -3.617443046687642E+05, -2.504107768943330E+04,            n.a.,            n.a.,            n.a.,
2459909.585416667, A.D. 2022-Nov-26 02:03:00.0000,  1.642087045940543E+04, -3.615723583816806E+05, -2.527319023962150E+04,            n.a.,            n.a.,            n.a.,
2459909.627083333, A.D. 2022-Nov-26 03:03:00.0000,  2.031234679771775E+04, -3.613610863761324E+05, -2.550252215067294E+04,            n.a.,            n.a.,            n.a.,
2459909.668750000, A.D. 2022-Nov-26 04:03:00.0000,  2.420136280353374E+04, -3.611105103103528E+05, -2.572904825050526E+04,            n.a.,            n.a.,            n.a.,
2459909.710416667, A.D. 2022-Nov-26 05:03:00.0000,  2.808749236679904E+04, -3.608206569456632E+05, -2.595274373553919E+04,            n.a.,            n.a.,            n.a.,
2459909.752083333, A.D. 2022-Nov-26 06:03:00.0000,  3.197030981183517E+04, -3.604915581376905E+05, -2.617358417466724E+04,            n.a.,            n.a.,            n.a.,
2459909.793750000, A.D. 2022-Nov-26 07:03:00.0000,  3.584938997002146E+04, -3.601232508262967E+05, -2.639154551311737E+04,            n.a.,            n.a.,            n.a.,
2459909.835416667, A.D. 2022-Nov-26 08:03:00.0000,  3.972430825216784E+04, -3.597157770242299E+05, -2.660660407621131E+04,            n.a.,            n.a.,            n.a.,
2459909.877083333, A.D. 2022-Nov-26 09:03:00.0000,  4.359464072055083E+04, -3.592691838045095E+05, -2.681873657301540E+04,            n.a.,            n.a.,            n.a.,
2459909.918750000, A.D. 2022-Nov-26 10:03:00.0000,  4.745996416058543E+04, -3.587835232865557E+05, -2.702792009988386E+04,            n.a.,            n.a.,            n.a.,
2459909.960416667, A.D. 2022-Nov-26 11:03:00.0000,  5.131985615210567E+04, -3.582588526210770E+05, -2.723413214389356E+04,            n.a.,            n.a.,            n.a.,
2459910.002083333, A.D. 2022-Nov-26 12:03:00.0000,  5.517389514022745E+04, -3.576952339737278E+05, -2.743735058616904E+04,            n.a.,            n.a.,            n.a.,
2459910.043750000, A.D. 2022-Nov-26 13:03:00.0000,  5.902166050576774E+04, -3.570927345075508E+05, -2.763755370509769E+04,            n.a.,            n.a.,            n.a.,
2459910.085416667, A.D. 2022-Nov-26 14:03:00.0000,  6.286273263519433E+04, -3.564514263642184E+05, -2.783472017943399E+04,            n.a.,            n.a.,            n.a.,
2459910.127083333, A.D. 2022-Nov-26 15:03:00.0000,  6.669669299008153E+04, -3.557713866440876E+05, -2.802882909129251E+04,            n.a.,            n.a.,            n.a.,
2459910.168750000, A.D. 2022-Nov-26 16:03:00.0000,  7.052312417604683E+04, -3.550526973850852E+05, -2.821985992902922E+04,            n.a.,            n.a.,            n.a.,
2459910.210416667, A.D. 2022-Nov-26 17:03:00.0000,  7.434161001114493E+04, -3.542954455404379E+05, -2.840779259001039E+04,            n.a.,            n.a.,            n.a.,
2459910.252083333, A.D. 2022-Nov-26 18:03:00.0000,  7.815173559369588E+04, -3.534997229552668E+05, -2.859260738326951E+04,            n.a.,            n.a.,            n.a.,
2459910.293750000, A.D. 2022-Nov-26 19:03:00.0000,  8.195308736952393E+04, -3.526656263420595E+05, -2.877428503205071E+04,            n.a.,            n.a.,            n.a.,
2459910.335416667, A.D. 2022-Nov-26 20:03:00.0000,  8.574525319858566E+04, -3.517932572550430E+05, -2.895280667624006E+04,            n.a.,            n.a.,            n.a.,
2459910.377083333, A.D. 2022-Nov-26 21:03:00.0000,  8.952782242096533E+04, -3.508827220634704E+05, -2.912815387468306E+04,            n.a.,            n.a.,            n.a.,
2459910.418750000, A.D. 2022-Nov-26 22:03:00.0000,  9.330038592221634E+04, -3.499341319238449E+05, -2.930030860738973E+04,            n.a.,            n.a.,            n.a.,
2459910.460416667, A.D. 2022-Nov-26 23:03:00.0000,  9.706253619802911E+04, -3.489476027510964E+05, -2.946925327762625E+04,            n.a.,            n.a.,            n.a.,
2459910.502083333, A.D. 2022-Nov-27 00:03:00.0000,  1.008138674182048E+05, -3.479232551887339E+05, -2.963497071389362E+04,            n.a.,            n.a.,            n.a.,
2459910.543750000, A.D. 2022-Nov-27 01:03:00.0000,  1.045539754899164E+05, -3.468612145779916E+05, -2.979744417179393E+04,            n.a.,            n.a.,            n.a.,
2459910.585416667, A.D. 2022-Nov-27 02:03:00.0000,  1.082824581202389E+05, -3.457616109259892E+05, -2.995665733578363E+04,            n.a.,            n.a.,            n.a.,
2459910.627083333, A.D. 2022-Nov-27 03:03:00.0000,  1.119989148779301E+05, -3.446245788729297E+05, -3.011259432081472E+04,            n.a.,            n.a.,            n.a.,
2459910.668750000, A.D. 2022-Nov-27 04:03:00.0000,  1.157029472544454E+05, -3.434502576583518E+05, -3.026523967386440E+04,            n.a.,            n.a.,            n.a.,
2459910.710416667, A.D. 2022-Nov-27 05:03:00.0000,  1.193941587241707E+05, -3.422387910864634E+05, -3.041457837535246E+04,            n.a.,            n.a.,            n.a.,
2459910.752083333, A.D. 2022-Nov-27 06:03:00.0000,  1.230721548038561E+05, -3.409903274905731E+05, -3.056059584044872E+04,            n.a.,            n.a.,            n.a.,
2459910.793750000, A.D. 2022-Nov-27 07:03:00.0000,  1.267365431112380E+05, -3.397050196966452E+05, -3.070327792026923E+04,            n.a.,            n.a.,            n.a.,
2459910.835416667, A.D. 2022-Nov-27 08:03:00.0000,  1.303869334228320E+05, -3.383830249859993E+05, -3.084261090296300E+04,            n.a.,            n.a.,            n.a.,
2459910.877083333, A.D. 2022-Nov-27 09:03:00.0000,  1.340229377308855E+05, -3.370245050571774E+05, -3.097858151468969E+04,            n.a.,            n.a.,            n.a.,
2459910.918750000, A.D. 2022-Nov-27 10:03:00.0000,  1.376441702994762E+05, -3.356296259869996E+05, -3.111117692048871E+04,            n.a.,            n.a.,            n.a.,
2459910.960416667, A.D. 2022-Nov-27 11:03:00.0000,  1.412502477197435E+05, -3.341985581908343E+05, -3.124038472504070E+04,            n.a.,            n.a.,            n.a.,
2459911.002083333, A.D. 2022-Nov-27 12:03:00.0000,  1.448407889642428E+05, -3.327314763821035E+05, -3.136619297332245E+04,            n.a.,            n.a.,            n.a.,
2459911.043750000, A.D. 2022-Nov-27 13:03:00.0000,  1.484154154404098E+05, -3.312285595310466E+05, -3.148859015115556E+04,            n.a.,            n.a.,            n.a.,
2459911.085416667, A.D. 2022-Nov-27 14:03:00.0000,  1.519737510431265E+05, -3.296899908227682E+05, -3.160756518565022E+04,            n.a.,            n.a.,            n.a.,
2459911.127083333, A.D. 2022-Nov-27 15:03:00.0000,  1.555154222063783E+05, -3.281159576145894E+05, -3.172310744554535E+04,            n.a.,            n.a.,            n.a.,
2459911.168750000, A.D. 2022-Nov-27 16:03:00.0000,  1.590400579539926E+05, -3.265066513927302E+05, -3.183520674144525E+04,            n.a.,            n.a.,            n.a.,
2459911.210416667, A.D. 2022-Nov-27 17:03:00.0000,  1.625472899494540E+05, -3.248622677283432E+05, -3.194385332595454E+04,            n.a.,            n.a.,            n.a.,
2459911.252083333, A.D. 2022-Nov-27 18:03:00.0000,  1.660367525447835E+05, -3.231830062329240E+05, -3.204903789371261E+04,            n.a.,            n.a.,            n.a.,
2459911.293750000, A.D. 2022-Nov-27 19:03:00.0000,  1.695080828284799E+05, -3.214690705131207E+05, -3.215075158132805E+04,            n.a.,            n.a.,            n.a.,
2459911.335416667, A.D. 2022-Nov-27 20:03:00.0000,  1.729609206725137E+05, -3.197206681249667E+05, -3.224898596721493E+04,            n.a.,            n.a.,            n.a.,
2459911.377083333, A.D. 2022-Nov-27 21:03:00.0000,  1.763949087783700E+05, -3.179380105275596E+05, -3.234373307133172E+04,            n.a.,            n.a.,            n.a.,
2459911.418750000, A.D. 2022-Nov-27 22:03:00.0000,  1.798096927221343E+05, -3.161213130362104E+05, -3.243498535482443E+04,            n.a.,            n.a.,            n.a.,
2459911.460416667, A.D. 2022-Nov-27 23:03:00.0000,  1.832049209986180E+05, -3.142707947750845E+05, -3.252273571957512E+04,            n.a.,            n.a.,            n.a.,
2459911.502083333, A.D. 2022-Nov-28 00:03:00.0000,  1.865802450645189E+05, -3.123866786293599E+05, -3.260697750765726E+04,            n.a.,            n.a.,            n.a.,
2459911.543750000, A.D. 2022-Nov-28 01:03:00.0000,  1.899353193806148E+05, -3.104691911969244E+05, -3.268770450069883E+04,            n.a.,            n.a.,            n.a.,
2459911.585416667, A.D. 2022-Nov-28 02:03:00.0000,  1.932698014529872E+05, -3.085185627396343E+05, -3.276491091915545E+04,            n.a.,            n.a.,            n.a.,
2459911.627083333, A.D. 2022-Nov-28 03:03:00.0000,  1.965833518732728E+05, -3.065350271341584E+05, -3.283859142149411E+04,            n.a.,            n.a.,            n.a.,
2459911.668750000, A.D. 2022-Nov-28 04:03:00.0000,  1.998756343579437E+05, -3.045188218224292E+05, -3.290874110328937E+04,            n.a.,            n.a.,            n.a.,
2459911.710416667, A.D. 2022-Nov-28 05:03:00.0000,  2.031463157866124E+05, -3.024701877617240E+05, -3.297535549623330E+04,            n.a.,            n.a.,            n.a.,
2459911.752083333, A.D. 2022-Nov-28 06:03:00.0000,  2.063950662393648E+05, -3.003893693743977E+05, -3.303843056706124E+04,            n.a.,            n.a.,            n.a.,
2459911.793750000, A.D. 2022-Nov-28 07:03:00.0000,  2.096215590331201E+05, -2.982766144972898E+05, -3.309796271639378E+04,            n.a.,            n.a.,            n.a.,
2459911.835416667, A.D. 2022-Nov-28 08:03:00.0000,  2.128254707570178E+05, -2.961321743308270E+05, -3.315394877749783E+04,            n.a.,            n.a.,            n.a.,
2459911.877083333, A.D. 2022-Nov-28 09:03:00.0000,  2.160064813068362E+05, -2.939563033878429E+05, -3.320638601496707E+04,            n.a.,            n.a.,            n.a.,
2459911.918750000, A.D. 2022-Nov-28 10:03:00.0000,  2.191642739184408E+05, -2.917492594421365E+05, -3.325527212332439E+04,            n.a.,            n.a.,            n.a.,
2459911.960416667, A.D. 2022-Nov-28 11:03:00.0000,  2.222985352002692E+05, -2.895113034767893E+05, -3.330060522554730E+04,            n.a.,            n.a.,            n.a.,
2459912.002083333, A.D. 2022-Nov-28 12:03:00.0000,  2.254089551648516E+05, -2.872426996322636E+05, -3.334238387151799E+04,            n.a.,            n.a.,            n.a.,
2459912.043750000, A.D. 2022-Nov-28 13:03:00.0000,  2.284952272593738E+05, -2.849437151543004E+05, -3.338060703639967E+04,            n.a.,            n.a.,            n.a.,
2459912.085416667, A.D. 2022-Nov-28 14:03:00.0000,  2.315570483952851E+05, -2.826146203416390E+05, -3.341527411894123E+04,            n.a.,            n.a.,            n.a.,
2459912.127083333, A.D. 2022-Nov-28 15:03:00.0000,  2.345941189769552E+05, -2.802556884935758E+05, -3.344638493971094E+04,            n.a.,            n.a.,            n.a.,
2459912.168750000, A.D. 2022-Nov-28 16:03:00.0000,  2.376061429293868E+05, -2.778671958573845E+05, -3.347393973926186E+04,            n.a.,            n.a.,            n.a.,
2459912.210416667, A.D. 2022-Nov-28 17:03:00.0000,  2.405928277249873E+05, -2.754494215756144E+05, -3.349793917622957E+04,            n.a.,            n.a.,            n.a.,
2459912.252083333, A.D. 2022-Nov-28 18:03:00.0000,  2.435538844094073E+05, -2.730026476332875E+05, -3.351838432536494E+04,            n.a.,            n.a.,            n.a.,
2459912.293750000, A.D. 2022-Nov-28 19:03:00.0000,  2.464890276264497E+05, -2.705271588050119E+05, -3.353527667550232E+04,            n.a.,            n.a.,            n.a.,
2459912.335416667, A.D. 2022-Nov-28 20:03:00.0000,  2.493979756420592E+05, -2.680232426020305E+05, -3.354861812746634E+04,            n.a.,            n.a.,            n.a.,
2459912.377083333, A.D. 2022-Nov-28 21:03:00.0000,  2.522804503673955E+05, -2.654911892192211E+05, -3.355841099191720E+04,            n.a.,            n.a.,            n.a.,
2459912.418750000, A.D. 2022-Nov-28 22:03:00.0000,  2.551361773810013E+05, -2.629312914820691E+05, -3.356465798713788E+04,            n.a.,            n.a.,            n.a.,
2459912.460416667, A.D. 2022-Nov-28 23:03:00.0000,  2.579648859500695E+05, -2.603438447936246E+05, -3.356736223676328E+04,            n.a.,            n.a.,            n.a.,
2459912.502083333, A.D. 2022-Nov-29 00:03:00.0000,  2.607663090508198E+05, -2.577291470814668E+05, -3.356652726745451E+04,            n.a.,            n.a.,            n.a.,
2459912.543750000, A.D. 2022-Nov-29 01:03:00.0000,  2.635401833879755E+05, -2.550874987446598E+05, -3.356215700651532E+04,            n.a.,            n.a.,            n.a.,
